Buurtcode,score,thema,methode,thema_kort
BU18910009,0.1234181217230517,Woningmarkt_Eigendom,entropy,Woningmarkt
WK189101,0.1461272588448528,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910100,0.1314903002653393,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910101,0.16210899966851194,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910108,0.11521844462998362,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910109,0.10882732779966836,Woningmarkt_Eigendom,entropy,Woningmarkt
WK189102,0.2703238685591827,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910200,0.2884735873135445,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910201,0.24766503090005768,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910202,0.11842856833203205,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910208,0.11430822477875127,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910209,0.1377819960190823,Woningmarkt_Eigendom,entropy,Woningmarkt
WK189103,0.15434262206766508,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910300,0.1652017627373378,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910301,0.13810414791209744,Woningmarkt_Eigendom,entropy,Woningmarkt
BU18910309,0.11049932717220914,Woningmarkt_Eigendom,entropy,Woningmarkt
GM1940,0.19182749103502175,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194001,0.0935917373734999,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400101,0.0935917373734999,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194002,0.14777022214647967,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400201,0.14777022214647967,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194003,0.26290766773592,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400301,0.26290766773592,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194004,0.14509248009197379,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400401,0.14509248009197379,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194005,0.15209109199659132,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400501,0.15209109199659132,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194006,0.13182163489164805,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400601,0.13182163489164805,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194007,0.1391273119921803,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400701,0.14134746844998383,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400702,0.13315886731032917,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194008,0.16785136044343374,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400801,0.16785136044343374,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194009,0.11947266322629754,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19400901,0.11947266322629754,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194010,0.11724637659306061,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401001,0.11724637659306061,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194011,0.15262451504492058,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401101,0.12099622226891438,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401102,0.15559174367930298,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194012,0.13803105828297263,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401201,0.1429965701679839,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194013,0.10765719505518877,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401301,0.10765719505518877,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194014,0.12099622226891438,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401401,0.12099622226891438,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194015,0.11021158410281362,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401501,0.11021158410281362,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194016,0.12820572781342748,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401601,0.12820572781342748,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194017,0.12348623599317163,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401701,0.12348623599317163,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194018,0.13459410604670108,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401801,0.13459410604670108,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194019,0.23226183738391704,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401901,0.3261352839564527,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401902,0.13621223482339412,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401903,0.299445612338354,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401904,0.43485217260267134,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401905,0.2614578001580572,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401906,0.14749657418962264,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401907,0.17785514144747386,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401908,0.19217931551121598,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401909,0.0745316202169716,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19401910,0.21050808579615482,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194020,0.09983441387389123,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402001,0.09983441387389123,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194021,0.14949156888888573,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402101,0.14949156888888573,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194022,0.13644088771169113,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402201,0.14254720536036522,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194023,0.19750718810908677,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402301,0.16415193872232417,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402302,0.06370347816158642,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402303,0.3250717590777739,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402304,0.2298559535298194,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402305,0.1078453558057102,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402306,0.3334783168737214,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402307,0.31357637860169424,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402308,0.1766893669974388,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194024,0.11369488558736676,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402401,0.11369488558736676,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194025,0.09602551626734912,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402501,0.09602551626734912,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194026,0.13501126874381106,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402601,0.13501126874381106,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194027,0.12175800179022281,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402701,0.12175800179022281,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194028,0.1712041042161706,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402801,0.1240724709279297,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402802,0.19795884683082,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194029,0.11611628487795131,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19402901,0.11611628487795131,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194030,0.1427059306950275,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403001,0.1427059306950275,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194031,0.15701186545611356,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403101,0.15701186545611356,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194032,0.12889245191774845,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403201,0.12889245191774845,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194033,0.1065419892357431,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403301,0.1065419892357431,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194034,0.13837575733877805,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403401,0.13837575733877805,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194035,0.09786553384150257,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403501,0.09786553384150257,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194036,0.12102785913509496,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403601,0.12102785913509496,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194037,0.18002721956745796,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403701,0.18002721956745796,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194038,0.12925000551469082,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403801,0.12925000551469082,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194039,0.10501843019312625,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19403901,0.10501843019312625,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194040,0.13839549457693778,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404001,0.13839549457693778,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194041,0.21337686888676172,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404101,0.21337686888676172,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194042,0.13217739873214168,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404201,0.13217739873214168,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194043,0.132009380530529,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404301,0.132009380530529,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194044,0.1211908647519097,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404401,0.1211908647519097,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194045,0.1167910402345844,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404501,0.1167910402345844,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194046,0.15513293424411678,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404601,0.15513293424411678,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194047,0.1075654424213929,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404701,0.1075654424213929,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194048,0.11493558973876952,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404801,0.14219339411745469,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194049,0.15034040906796486,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19404901,0.15034040906796486,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194050,0.11895591070257275,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19405001,0.11895591070257275,Woningmarkt_Eigendom,entropy,Woningmarkt
WK194051,0.1429557874704112,Woningmarkt_Eigendom,entropy,Woningmarkt
BU19405101,0.1429557874704112,Woningmarkt_Eigendom,entropy,Woningmarkt
GM0072,0.2667988499761413,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007200,0.2725043107951262,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720001,0.35337478344847406,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720002,0.20644942166103292,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720003,0.4939242734987556,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720004,0.1936102272504725,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720005,0.12529177249134044,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720006,0.30005296535481757,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720007,0.11638414861184306,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720009,0.14812794449346467,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007201,0.15718401846427216,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720100,0.17134281329306758,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720109,0.10453395345997696,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007202,0.15483242970123443,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720200,0.16430583511919444,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00720209,0.1318020570199593,Woningmarkt_Eigendom,entropy,Woningmarkt
GM0074,0.2691423551847621,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007401,0.32041523698780977,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740100,0.313403582697686,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740101,0.5505479359555945,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740102,0.41048949051462635,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740103,0.25366512933940183,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740104,0.2564612958640572,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740105,0.14075350020884608,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740106,0.41801201634899665,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740107,0.1535541609091115,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740108,0.09100701185732779,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740109,0.22541733290072546,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740110,0.16220852392069657,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007402,0.14089536430342844,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740201,0.1436141069204724,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740202,0.12610671587343797,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740203,0.14603577926485875,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740204,0.14160675931014857,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740205,0.12741897596541024,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007403,0.12799210537738176,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740301,0.12365925697869076,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740302,0.12970019703142185,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007404,0.1846479704020155,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740401,0.2421280584570377,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740402,0.11904423526488139,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740403,0.13846909448588468,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740404,0.21095163621394097,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740405,0.14114645792184544,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740406,0.1896252376887923,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740407,0.12760114434227318,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007406,0.13157643914402184,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740601,0.13157643914402184,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007407,0.12492201784206755,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740701,0.11362094776101479,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740702,0.14066439917696497,Woningmarkt_Eigendom,entropy,Woningmarkt
WK007409,0.20378443782833677,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740901,0.2533429247958046,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740902,0.07668414757479067,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00740903,0.1601806099770788,Woningmarkt_Eigendom,entropy,Woningmarkt
GM0080,0.31944846169739655,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008010,0.5892088693208464,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801001,0.5449363429328972,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801002,0.5391038169198665,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801003,0.5492729811303081,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801004,0.5389860845866141,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801005,0.6452360488849711,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801006,0.6590325981407992,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801007,0.5789675360058288,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801008,0.6167808223388151,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008011,0.39093094189194505,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801101,0.5235434339027862,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801102,0.29953105908013944,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801103,0.27089831526010005,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801104,0.7207872791044803,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801105,0.30011962319807645,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801106,0.21146547611012353,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801107,0.5805248174378537,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801108,0.3360575667211642,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00801109,0.5285052408157881,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008020,0.3590035635880016,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802001,0.4321000283691256,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802002,0.34979329389163805,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802003,0.3093115394949057,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802004,0.1988438541924831,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802005,0.30677086008744325,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802006,0.40335417950016106,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802007,0.4126110101297683,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802008,0.35507877449591285,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00802009,0.3972079853636703,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008030,0.38389921286357626,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803001,0.2489208091929496,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803002,0.10383748149592562,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803003,0.6466163124394091,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803004,0.24126117568630553,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803005,0.30949494340579875,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803006,0.5868473734643183,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803007,0.11736740185847679,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008031,0.20717538195464383,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803101,0.2064136024333354,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803102,0.1336734258319095,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008032,0.2502334745956709,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803201,0.1929205478267764,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803202,0.16929401183716578,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803203,0.44652335923213543,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00803204,0.6202903329931104,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008040,0.2696056330398165,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804001,0.3205693021347227,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804002,0.10423660033262605,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804003,0.07895695467672106,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804004,0.4530124417636931,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008041,0.5119958507851615,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804101,0.5112340712638531,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804102,0.1219664891477607,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804103,0.1174715321431716,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804104,0.12310829383587474,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804105,0.13913506836883457,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804106,0.11959295706682314,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804107,0.11638414861184306,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804108,0.11638414861184306,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804109,0.11599816549426359,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00804110,0.14219339411745469,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008050,0.5832269572170703,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805001,0.6270923362766139,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805002,0.540647308470984,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805003,0.23501898019806833,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008051,0.19805465960666693,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805101,0.2120370418715515,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805102,0.257955845527964,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805103,0.0856816016178627,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805104,0.15018397818338908,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00805105,0.13161668607043991,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008060,0.4943719476131929,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806001,0.518205404380384,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806002,0.0466778655839143,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806003,0.42810705684631706,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008061,0.5113240648048588,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806101,0.46794994563524817,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806102,0.5589416439739251,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008062,0.12228738778655093,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806201,0.1286940972475885,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806202,0.1011438470646917,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806203,0.12351756158527856,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806204,0.09329235042125306,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806205,0.1877948203717027,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806206,0.10987846910362772,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806207,0.18044779115159196,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806208,0.09877575369273493,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806209,0.12580029001923798,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806210,0.13102821850415908,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008063,0.1686314376944903,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806301,0.17128978042824156,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806302,0.12496812549227124,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806303,0.10799411674440694,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806304,0.14069419828454607,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806305,0.16223610886339376,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806306,0.13810414791209744,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00806307,0.11986938007435818,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008070,0.2791853732697756,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00807001,0.13679710262108463,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00807002,0.31721627719336887,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00807003,0.5194022120801834,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00807004,0.21240881989091906,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008071,0.08097088832327798,Woningmarkt_Eigendom,entropy,Woningmarkt
BU00807101,0.08097088832327798,Woningmarkt_Eigendom,entropy,Woningmarkt
WK008072,0.10821101964927335,Woningmarkt_Eigendom,entropy,Woningmarkt
